"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count","Total Cycle Count(ElectroPuls (10.0.0.2 : 1) Waveform)","Position (mm)","Force (N)","Cycle Energy(Energy Calculation) (J)","Velocity(Velocity Calculation) (m/s)","Acceleration(Acceleration Calculation) (m/s²)",
5.285,0.0430000000000001,1,1,2,0,0,-0.466731308295716,-20.0395055192795,8.01212696769607E-06,1.2891886762E-05,-0.00092231079491,
5.286,0.0440000000000005,1,1,2,0,0,-0.466745620820233,-20.0373509982565,8.29892746343646E-06,-1.7165549803E-06,-0.00995504435174,
5.287,0.0449999999999999,1,1,2,0,0,-0.466764803653867,-20.002604233114,8.68296736339239E-06,-1.2600064241E-05,-0.01286285825903,
5.288,0.0460000000000003,1,1,2,0,0,-0.466781391855243,-19.9110022937267,9.01401483473403E-06,-1.69433512212E-05,-0.01003892232103,
5.289,0.0469999999999997,1,1,2,0,0,-0.466799560383863,-19.8437073723281,9.37515712490884E-06,-1.78406892265E-05,-0.00527156897188,
5.29,0.048,1,1,2,0,0,-0.466829721249264,-19.8139521612545,9.97321179058174E-06,-2.12921314812E-05,-0.00269735397259,
5.291,0.0490000000000004,1,1,2,0,0,-0.466865953299499,-19.8312080763976,1.06914245092259E-05,-2.83845198172E-05,-0.00377749480427,
5.292,0.0499999999999998,1,1,2,0,0,-0.466896764375378,-19.8969321520379,1.13034578807835E-05,-3.2784402478E-05,-0.00519235280905,
5.293,0.0510000000000002,1,1,2,0,0,-0.466909577492349,-19.9426442500433,1.15586924570447E-05,-2.70379805134E-05,-0.00216374297574,
5.294,0.0520000000000005,1,1,2,0,0,-0.466898033698229,-19.873663585382,1.13288768269074E-05,-1.09054313161E-05,0.00581836874679,
5.295,0.0529999999999999,1,1,2,0,0,-0.466881763394784,-19.7496278457676,1.10065353393675E-05,5.6546735902E-06,0.01314497774019,
5.296,0.0540000000000003,1,1,2,0,0,-0.466887315453023,-19.7757906441137,1.1116259052044E-05,8.3056421426E-06,0.01225909728743,
5.297,0.0549999999999997,1,1,2,0,0,-0.466912239414339,-19.8881015576455,1.16105497094874E-05,-4.8169206568E-06,0.00209165005303,
5.298,0.0560000000000001,1,1,2,0,0,-0.46693556095411,-19.9371862130187,1.20749432258205E-05,-1.86316639295E-05,-0.00859815753585,
5.299,0.0570000000000004,1,1,2,0,0,-0.466942351697967,-20.0166005703817,1.22106011918879E-05,-1.88430274606E-05,-0.00952607520823,
5.3,0.0579999999999998,1,1,2,0,0,-0.466934363627793,-20.1531083757417,1.20501619649308E-05,-7.3163384219E-06,-0.00077096168264,
5.301,0.0590000000000002,1,1,2,0,0,-0.466921144304727,-20.1170866478945,1.1783989605945E-05,5.1238018323E-06,0.00827930863241,
5.302,0.0600000000000005,1,1,2,0,0,-0.466905957281607,-19.855510422614,1.14804572280177E-05,1.22402572146E-05,0.01056899942798,
5.303,0.0609999999999999,1,1,2,0,0,-0.466888755249665,-19.7050041448113,1.11401966104055E-05,1.52012157504E-05,0.00746691178992,
5.304,0.0620000000000003,1,1,2,0,0,-0.466879814448494,-19.7242840368493,1.09639318974231E-05,1.41191600641E-05,0.00299470332312,
5.305,0.0629999999999997,1,1,2,0,0,-0.466886368693677,-19.8610484249064,1.109365788472E-05,6.7706564961E-06,-0.00174908578418,
5.306,0.0640000000000001,1,1,2,0,0,-0.46690628136207,-19.8873093487537,1.14894058184751E-05,-5.9132582398E-06,-0.00706919255386,
5.307,0.0650000000000004,1,1,2,0,0,-0.466934310635353,-19.7693303629002,1.20451792144649E-05,-1.8340122897E-05,-0.01100617636192,
5.308,0.0659999999999998,1,1,2,0,0,-0.466959800579184,-19.6452275553336,1.25475166482035E-05,-2.48324929804E-05,-0.01072363130867,
5.309,0.0670000000000002,1,1,2,0,0,-0.466979651057239,-19.6207008647286,1.29372403734015E-05,-2.45599029338E-05,-0.00624323041654,
5.31,0.0680000000000005,1,1,2,0,0,-0.466991739301271,-19.6560029602356,1.31746335637146E-05,-1.92136475809E-05,-0.00023479840051,
5.311,0.069,1,1,2,0,0,-0.466987393907265,-19.6854763544727,1.30891564495013E-05,-9.4868228275E-06,0.00513832658116,
5.312,0.0700000000000003,1,1,2,0,0,-0.466972666652358,-19.6971569634455,1.27991574096144E-05,2.5298608649E-06,0.00909961161495,
5.313,0.0709999999999997,1,1,2,0,0,-0.466958697543606,-19.6905476871217,1.25240518447419E-05,1.13852527902E-05,0.01038133848057,
5.314,0.0720000000000001,1,1,2,0,0,-0.466956291354232,-19.7326622411268,1.2476621990321E-05,1.07276767851E-05,0.00694988907631,
5.315,0.0730000000000004,1,1,2,0,0,-0.466967024471373,-19.8840021619796,1.26892271402231E-05,1.9332732329E-06,-0.00024473389011,
5.316,0.0739999999999998,1,1,2,0,0,-0.466982792696381,-20.0734682180252,1.30042563320728E-05,-8.3018575466E-06,-0.00678557345626,
5.317,0.0750000000000002,1,1,2,0,0,-0.467018329205826,-20.1669113551528,1.3719257646444E-05,-2.0188177979E-05,-0.01029826950718,
5.318,0.0760000000000005,1,1,2,0,0,-0.467085067726263,-20.1633692418564,1.50650492743846E-05,-3.89666274115E-05,-0.01345860223656,
5.319,0.077,1,1,2,0,0,-0.467173203017616,-20.0896164168574,1.68389035838177E-05,-6.37969484142E-05,-0.01852637220353,
5.32,0.0780000000000003,1,1,2,0,0,-0.467274285101129,-19.9630429972527,1.88632067157223E-05,-8.56002977262E-05,-0.02210666802443,
5.321,0.0789999999999997,1,1,2,0,0,-0.467379694387941,-19.9312437571884,2.09658208730505E-05,-9.84962068547E-05,-0.02003920876416,
5.322,0.0800000000000001,1,1,2,0,0,-0.467471975876953,-20.0296590906117,2.28096466815852E-05,-0.0001001727864826,-0.01220234233337,
5.323,0.0810000000000004,1,1,2,0,0,-0.467523972952668,-20.2454270847728,2.38567400342202E-05,-8.4134504363E-05,0.00027208004617,
5.324,0.0819999999999999,1,1,2,0,0,-0.467518789081362,-20.1212753827735,2.37521121389025E-05,-4.69281155977E-05,0.01707425558906,
5.325,0.0830000000000002,1,1,2,0,0,-0.467480765114577,-20.0054593350819,2.29892233248592E-05,-2.1183841566E-06,0.03313695957433,
5.326,0.0840000000000005,1,1,2,0,0,-0.467445198547181,-20.0775747385378,2.22764153584355E-05,2.74347183245E-05,0.03795173995036,
5.327,0.085,1,1,2,0,0,-0.467430158254434,-20.0948508422269,2.19743128379033E-05,3.01459048181E-05,0.02607751637285,
5.328,0.0860000000000003,1,1,2,0,0,-0.467439883875635,-20.0633032347598,2.21695943352458E-05,1.37684009576E-05,0.00503715418362,
5.329,0.0869999999999997,1,1,2,0,0,-0.467464903868055,-19.9643540612697,2.26703401762982E-05,-6.8841583823E-06,-0.01193341339809,
5.33,0.0880000000000001,1,1,2,0,0,-0.467495674968735,-19.9371235083332,2.32842463680865E-05,-2.21570135323E-05,-0.01775613143911,
5.331,0.0890000000000004,1,1,2,0,0,-0.46752175800822,-19.9786341446634,2.38048085095535E-05,-2.76393498435E-05,-0.01394961075533,
5.332,0.0899999999999999,1,1,2,0,0,-0.467531130028517,-20.0139449077484,2.39922141408758E-05,-2.24761520871E-05,-0.00522583174256,
5.333,0.0910000000000002,1,1,2,0,0,-0.467517740297268,-20.0610440847729,2.37239174746568E-05,-7.5568005896E-06,0.00489638365845,
5.334,0.0920000000000005,1,1,2,0,0,-0.467493217616944,-20.1238520771312,2.32311967934369E-05,9.9010905077E-06,0.01275406725511,
5.335,0.093,1,1,2,0,0,-0.46747716794784,-20.109704395401,2.29083291593108E-05,1.86408922355E-05,0.01408090240651,
5.336,0.0940000000000003,1,1,2,0,0,-0.467480390149806,-20.0068013644919,2.29729609011679E-05,1.2810011149E-05,0.00698402369436,
5.337,0.0949999999999998,1,1,2,0,0,-0.467508406194739,-19.9086871017276,2.35320979603795E-05,-4.8787935351E-06,-0.00501705332149,
5.338,0.0960000000000001,1,1,2,0,0,-0.467547683405279,-19.9556552240997,2.43149780436531E-05,-2.3956241725E-05,-0.01454802065656,
5.339,0.0970000000000004,1,1,2,0,0,-0.46757268117122,-20.0981990536698,2.48156064807871E-05,-3.16150274782E-05,-0.01523525640715,
5.34,0.0979999999999999,1,1,2,0,0,-0.467571748043277,-20.0742957230377,2.47968634420829E-05,-2.15023311555E-05,-0.00575293986144,
5.341,0.0990000000000002,1,1,2,0,0,-0.467554254714656,-19.9526447425018,2.44467612304565E-05,-1.8780800188E-06,0.00763471814413,
5.342,0.100000000000001,1,1,2,0,0,-0.467537488531523,-19.8272224711887,2.41132829611056E-05,1.23071247712E-05,0.01513907078849,
5.343,0.101,1,1,2,0,0,-0.467533991010475,-19.7471961046474,2.40440767801343E-05,1.30037281539E-05,0.01177033827182,
5.344,0.102,1,1,2,0,0,-0.46753695243929,-19.8121564922544,2.41026528834793E-05,5.5404347146E-06,0.00229521475829,
5.345,0.103,1,1,2,0,0,-0.467543718882312,-19.9026341588149,2.42370168175049E-05,-2.1652481182E-06,-0.00508804121075,
5.346,0.104,1,1,2,0,0,-0.467554295328808,-19.8889203907886,2.44474434413612E-05,-6.7679398021E-06,-0.00670206867008,
5.347,0.105,1,1,2,0,0,-0.467569543845738,-19.9556793634072,2.4751228968315E-05,-1.0835066584E-05,-0.00537291955797,
5.348,0.106,1,1,2,0,0,-0.467582905787312,-20.0543066776842,2.50185345162519E-05,-1.3280923193E-05,-0.00374141520063,
5.349,0.107,1,1,2,0,0,-0.467582176484611,-20.0063159127155,2.50039263561134E-05,-9.7005408983E-06,-0.00112436598976,
5.35,0.108000000000001,1,1,2,0,0,-0.467569792817157,-19.8642355301003,2.47570545309787E-05,-1.7611556E-09,0.00360802985799,
5.351,0.109,1,1,2,0,0,-0.467560856554451,-19.7014661592388,2.45802697787551E-05,7.8531366037E-06,0.00731009591328,
5.352,0.11,1,1,2,0,0,-0.467573278668221,-19.6074108615837,2.48244194500267E-05,3.5629711876E-06,0.0047645434017,
5.353,0.111,1,1,2,0,0,-0.467613068553454,-19.6668699345539,2.56057790127666E-05,-1.42249322661E-05,-0.00469596787476,
5.354,0.112,1,1,2,0,0,-0.467676099499233,-19.7444351230302,2.68478449288389E-05,-3.85518719579E-05,-0.01570029291385,
5.355,0.113,1,1,2,0,0,-0.46774362533295,-19.6842941977408,2.81790738387447E-05,-5.74070939966E-05,-0.02072371352444,
5.356,0.114,1,1,2,0,0,-0.46780138056836,-19.6322582640934,2.93144422102065E-05,-6.32461878435E-05,-0.01659189887709,
5.357,0.115,1,1,2,0,0,-0.467839542343072,-19.7612209574696,3.00661047498039E-05,-5.48083766927E-05,-0.00546086080513,
5.358,0.116000000000001,1,1,2,0,0,-0.467852207560213,-19.8278742039034,3.03168069931224E-05,-3.63908456504E-05,0.00714865561894,
5.359,0.117,1,1,2,0,0,-0.467849625095549,-19.7538434629498,3.0265697799499E-05,-1.57398798709E-05,0.01609364549601,
5.36,0.118,1,1,2,0,0,-0.467848901345815,-19.710651802176,3.02514165905253E-05,-2.5494543564E-06,0.01774277327884,
5.361,0.119,1,1,2,0,0,-0.467857970612149,-19.7208137456041,3.04302238220179E-05,-1.6565406071E-06,0.01173933406444,
5.362,0.12,1,1,2,0,0,-0.467871392844654,-19.731649441406,3.06949938889214E-05,-7.4372513649E-06,0.00258007992673,
5.363,0.121,1,1,2,0,0,-0.467881867189316,-19.8176235833456,3.09021202473127E-05,-1.12319763008E-05,-0.0031828276591,
5.364,0.122,1,1,2,0,0,-0.467892995686992,-20.1082257814751,3.11242776082567E-05,-1.15549569191E-05,-0.00334899738719,
5.365,0.123,1,1,2,0,0,-0.467902375024503,-20.3523024020812,3.13140240831053E-05,-1.04075037223E-05,-0.00092337376905,
5.366,0.124000000000001,1,1,2,0,0,-0.467902357301377,-20.3189425729656,3.13136636723029E-05,-7.0849673694E-06,0.0013588479991,
5.367,0.125,1,1,2,0,0,-0.467895676326398,-20.1765488497029,3.11783889898293E-05,-8.024195092E-07,0.00355801485826,
5.368,0.126,1,1,2,0,0,-0.467907710820576,-20.0751261268706,3.14205932639181E-05,-9.32641324E-07,0.00347071350551,
5.369,0.127,1,1,2,0,0,-0.467956376139194,-20.0810428409586,3.23976996425552E-05,-1.74091007629E-05,-0.00311026219953,
5.37,0.128,1,1,2,0,0,-0.468026244017308,-20.1051610149999,3.38015620389926E-05,-4.40368391348E-05,-0.01461797183157,
5.371,0.129,1,1,2,0,0,-0.46808360337682,-20.0502169858932,3.4953205420531E-05,-5.97545546846E-05,-0.02030934784537,
5.372,0.13,1,1,2,0,0,-0.468104150254393,-20.0872257513254,3.53655549815526E-05,-5.00681705109E-05,-0.01136949247938,
5.373,0.131,1,1,2,0,0,-0.468091692674325,-20.1474228076778,3.51149418035728E-05,-2.16892848624E-05,0.00767290469909,
5.374,0.132000000000001,1,1,2,0,0,-0.468062768096783,-20.1509995670712,3.45321343821871E-05,7.4963420179E-06,0.0230131575756,
5.375,0.133,1,1,2,0,0,-0.468030239019832,-20.0689878226743,3.38779748498036E-05,2.50658281225E-05,0.02545876227805,
5.376,0.134,1,1,2,0,0,-0.468005897928775,-20.0130780320785,3.3390154242426E-05,2.89913313604E-05,0.0169611334773,
5.377,0.135,1,1,2,0,0,-0.468008445844559,-20.12411792972,3.34412873399866E-05,1.8730784773E-05,0.00376288315032,
5.378,0.136,1,1,2,0,0,-0.468046362640712,-20.2330458252578,3.42063945156916E-05,-5.0918778425E-06,-0.01007336644824,
5.379,0.137,1,1,2,0,0,-0.468101530811619,-20.2137830792107,3.53220833005199E-05,-3.24815444688E-05,-0.02082412901031,
5.38,0.138,1,1,2,0,0,-0.468142480135009,-20.1239849219591,3.61479854538852E-05,-4.57271042257E-05,-0.02207633336224,
5.381,0.139,1,1,2,0,0,-0.468151620558773,-20.0883437632734,3.63317643162456E-05,-3.56723077573E-05,-0.01049868495013,
5.382,0.14,1,1,2,0,0,-0.468134005689295,-20.1786501620465,3.5977115395111E-05,-1.06565056792E-05,0.00755299128372,
5.383,0.141,1,1,2,0,0,-0.468103289564338,-20.132076997769,3.53580207288224E-05,1.35186581491E-05,0.02027530892025,
5.384,0.142,1,1,2,0,0,-0.468083227741385,-19.9847706764474,3.49556121810991E-05,2.35894577121E-05,0.02019604602365,
5.385,0.143,1,1,2,0,0,-0.468096952610442,-19.8967048913712,3.52292961960825E-05,1.31221059512E-05,0.00814066344542,
5.386,0.144,1,1,2,0,0,-0.468138833693517,-19.9545202073763,3.60638024305721E-05,-1.20357256594E-05,-0.00871305031864,
5.387,0.145,1,1,2,0,0,-0.468178327217715,-20.0331540579713,3.68534295211872E-05,-3.27179512065E-05,-0.01940800583664,
5.388,0.146,1,1,2,0,0,-0.46818722134942,-20.0937217051388,3.70318763801597E-05,-3.10299741132E-05,-0.01531384657403,
5.389,0.147,1,1,2,0,0,-0.468171395894007,-20.0086672603741,3.67145570959048E-05,-1.06580733175E-05,0.0005820934119,
5.39,0.148,1,1,2,0,0,-0.468157109198336,-19.9927955521781,3.6428812733107E-05,7.947951355E-06,0.01423696084802,
5.391,0.149,1,1,2,0,0,-0.468153726079361,-20.0191749551596,3.63611301047663E-05,1.14772505851E-05,0.01461276987674,
5.392,0.15,1,1,2,0,0,-0.468157983595247,-19.9327080304825,3.64461779930208E-05,4.3620015256E-06,0.00485895237594,
5.393,0.151,1,1,2,0,0,-0.46816032445798,-19.7445044489116,3.64926174470383E-05,-1.3903294819E-06,-0.00351300915702,
5.394,0.152,1,1,2,0,0,-0.468160639610706,-19.6760955997254,3.64988292018142E-05,-2.3081456771E-06,-0.00471085197941,
5.395,0.153,1,1,2,0,0,-0.468163510937217,-19.8999333686382,3.65556470524107E-05,-1.6897178636E-06,-0.00190729743628,
5.396,0.154,1,1,2,0,0,-0.468171860952432,-20.2559045775116,3.67232979813306E-05,-3.7480809867E-06,-0.00064548267009,
5.397,0.155,1,1,2,0,0,-0.468184323637685,-20.3750748025468,3.69764835350867E-05,-7.9402096152E-06,-0.00189545549374,
5.398,0.156,1,1,2,0,0,-0.468191590011282,-20.3558732494019,3.71244666778462E-05,-9.6699907448E-06,-0.00281329472721,
5.399,0.157,1,1,2,0,0,-0.468191698715152,-20.1836192358494,3.71266700777135E-05,-6.6779661757E-06,-0.00105194366966,
5.4,0.158,1,1,2,0,0,-0.468187883933593,-20.0218411127055,3.70499825533537E-05,-1.0789591594E-06,0.00235757759365,
5.401,0.159,1,1,2,0,0,-0.468179015820569,-19.7978227670932,3.68734199134191E-05,4.1537353698E-06,0.00470701853601,
5.402,0.16,1,1,2,0,0,-0.468167548995102,-19.610152494861,3.66474777262419E-05,8.1317273174E-06,0.00496617750085,
5.403,0.161,1,1,2,0,0,-0.468166329189462,-19.6205223143461,3.66235508270536E-05,7.613105786E-06,0.00300541867838,
5.404,0.162,1,1,2,0,0,-0.468183659675295,-19.7634206393131,3.6964822259751E-05,-1.2711758538E-06,-0.00167933552022,
5.405,0.163,1,1,2,0,0,-0.468213700490235,-19.9210062476471,3.75608985218195E-05,-1.55784971232E-05,-0.00800149549616,
5.406,0.164,1,1,2,0,0,-0.468241414121513,-19.902735852113,3.81127287741429E-05,-2.55295611093E-05,-0.01137353219553,
5.407,0.165,1,1,2,0,0,-0.468253183185894,-19.8117679245532,3.83464300500471E-05,-2.36284163075E-05,-0.00770227853472,
5.408,0.166,1,1,2,0,0,-0.468242488420279,-19.70778231869,3.8135103886523E-05,-9.8132854513E-06,0.00191967798175,
5.409,0.167,1,1,2,0,0,-0.468216963482057,-19.7008541351805,3.76321523810764E-05,8.404668398E-06,0.01156178193781,
5.41,0.168,1,1,2,0.25,0,-0.468196779294053,-19.7481569610175,3.723402925279E-05,1.94736613744E-05,0.0147524186895,
5.411,0.169,1,1,2,0.25,0,-0.468191413525476,-19.8721242128562,3.71277326229223E-05,1.73408872414E-05,0.00925315110545,
5.412,0.17,1,1,2,0.25,0,-0.468186301841793,-20.0060056391157,3.70258104301E-05,9.7350689372E-06,0.00018584274846,
5.413,0.171,1,1,2,0.25,0,-0.468183451527714,-20.1235077395987,3.69686195716068E-05,4.50949827E-06,-0.00524983076174,
5.414,0.172,1,1,2,0.25,0,-0.468202926476423,-20.1209867001533,3.73604993041253E-05,-3.1688538762E-06,-0.006675479402,
5.415,0.173,1,1,2,0.25,0,-0.46825941248486,-20.148052505277,3.8497817948285E-05,-2.3880687791E-05,-0.01085256223308,
5.416,0.174,1,1,2,0.25,0,-0.46834104203138,-20.2958364925221,4.0148526107489E-05,-5.29257519435E-05,-0.01930175845553,
5.417,0.175,1,1,2,0.25,0,-0.468413412932443,-20.3963551514602,4.1620991395232E-05,-7.1308891458E-05,-0.02334651768979,
5.418,0.176,1,1,2,0.25,0,-0.468452057847164,-20.3754001985489,4.24088018994957E-05,-6.50306987975E-05,-0.0141833172534,
5.419,0.177,1,1,2,0.25,0,-0.468454788306251,-20.3072860947299,4.24643431047294E-05,-3.79883739334E-05,0.00510903266908,
5.42,0.178,1,1,2,0.25,0,-0.468430722020436,-20.1726742245327,4.19772419573145E-05,-5.4657723066E-06,0.02245716823183,
5.421,0.179,1,1,2,0.25,0,-0.468402965235292,-20.0290237719362,4.14193070104568E-05,1.71344121431E-05,0.02790179344486,
5.422,0.18,1,1,2,0.25,0,-0.468396871312069,-20.0215705627624,4.1297274387006E-05,2.0150776769E-05,0.01970176365569,
5.423,0.181,1,1,2,0.25,0,-0.468411057714384,-20.1421792622393,4.15821639437547E-05,6.5086841379E-06,0.00389397339594,
5.424,0.182,1,1,2,0.25,0,-0.468431342519712,-20.2443405240097,4.19917802896182E-05,-9.9318255575E-06,-0.00948408057329,
5.425,0.183,1,1,2,0.25,0,-0.468439476783302,-20.1984630622328,4.21562665019718E-05,-1.48101219027E-05,-0.01213232057105,
5.426,0.184,1,1,2,0.25,0,-0.468425955046898,-20.1673243005734,4.18833587337482E-05,-5.2826261132E-06,-0.00402522270985,
5.427,0.185,1,1,2,0.25,0,-0.46841079113269,-20.1108559729375,4.15779712986738E-05,7.517589747E-06,0.0061875741703,
5.428,0.186,1,1,2,0.25,0,-0.46841159439923,-20.0926738781696,4.15941183738461E-05,9.8811066424E-06,0.00868739014955,
5.429,0.187,1,1,2,0.25,0,-0.46842528834315,-20.1408614060618,4.18695962617803E-05,1.196844704E-07,0.00185704486462,
5.43,0.188,1,1,2,0.25,0,-0.468439202018189,-20.2454936277006,4.21505575717571E-05,-9.8926600417E-06,-0.00619921715381,
5.431,0.189,1,1,2,0.25,0,-0.46843838220184,-20.1983100488295,4.2133979326025E-05,-9.4277082869E-06,-0.00679387893,
5.432,0.19,1,1,2,0.25,0,-0.468425271768777,-20.0464376645612,4.18701662905088E-05,8.69539468E-08,3.66760184E-05,
5.433,0.191,1,1,2,0.25,0,-0.468411260233331,-19.9707803992826,4.15898149558318E-05,9.6935787637E-06,0.00682733786499,
5.434,0.192,1,1,2,0.25,0,-0.468396320961173,-19.9152760925059,4.1291880629201E-05,1.40195257447E-05,0.00799483269117,
5.435,0.193000000000001,1,1,2,0.25,0,-0.468382035275596,-19.9348528769797,4.10072374228709E-05,1.44648751701E-05,0.00474597106509,
5.436,0.194,1,1,2,0.25,0,-0.468377851077243,-19.9612284740637,4.092377086394E-05,1.14513153841E-05,0.00057185592866,
5.437,0.195,1,1,2,0.25,0,-0.468388613789547,-20.0205588785126,4.11389271012725E-05,2.7305713231E-06,-0.00368804230508,
5.438,0.196,1,1,2,0.25,0,-0.468418030403043,-19.9519290242732,4.17268547148221E-05,-1.18748094645E-05,-0.00877397979648,
5.439,0.197,1,1,2,0.25,0,-0.468461118329363,-19.7819987019446,4.25828809899633E-05,-2.79218369856E-05,-0.01327248378967,
5.44,0.198,1,1,2,0.25,0,-0.468497980897366,-19.7155769091361,4.33108720234207E-05,-3.71189249777E-05,-0.01355955164235,
5.441,0.199,1,1,2,0.25,0,-0.468516938789394,-19.8545841486463,4.36859554438522E-05,-3.33587727056E-05,-0.00736489777154,
5.442,0.2,1,1,2,0.25,0,-0.468507825325632,-19.9612868341348,4.35045251951888E-05,-1.59078880835E-05,0.00398019989784,
5.443,0.201000000000001,1,1,2,0.25,0,-0.468475361324486,-19.9474598965517,4.28567263953896E-05,7.6972182402E-06,0.01518993142758,
5.444,0.202,1,1,2,0.25,0,-0.468449225845642,-19.8530956042256,4.23366231072503E-05,2.35602832402E-05,0.01943622741611,
5.445,0.203,1,1,2,0.25,0,-0.468463864151243,-19.7580557486903,4.2626543176596E-05,1.58019002011E-05,0.01109924298538,
5.446,0.204,1,1,2,0.25,0,-0.468528707255445,-19.8381998039964,4.39103152390017E-05,-1.74676098478E-05,-0.00832528673031,
5.447,0.205,1,1,2,0.25,0,-0.468609938645716,-19.9451406695068,4.55261432671563E-05,-5.46981504424E-05,-0.02680448110967,
5.448,0.206,1,1,2,0.25,0,-0.468664130949081,-20.0028144243273,4.66085791177803E-05,-6.82031783785E-05,-0.02892457763334,
5.449,0.207,1,1,2,0.25,0,-0.468682166455548,-19.9841431884614,4.69691716340828E-05,-5.14569903674E-05,-0.01154731694949,
5.45,0.208,1,1,2,0.25,0,-0.46868747175066,-19.9273857009154,4.70750428536609E-05,-2.50634821299E-05,0.01056501929486,
5.451,0.209000000000001,1,1,2,0.25,0,-0.46871437514701,-19.7548087080514,4.76088357557656E-05,-1.56037888899E-05,0.01841916767033,
5.452,0.21,1,1,2,0.25,0,-0.468815408090462,-19.4872868220001,4.95912079650788E-05,-4.26628301092E-05,0.00358421740146,
5.453,0.211,1,1,2,0.25,0,-0.469060551945614,-19.3558108890853,5.43522813245543E-05,-0.0001220273528314,-0.03179506533238,
5.454,0.212,1,1,2,0.25,0,-0.469537404204348,-19.2694474910411,6.35615521759245E-05,-0.0002714231027166,-0.08468224642023,
5.455,0.213,1,1,2,0.25,0,-0.470322553217501,-19.059004045948,7.8608325125891E-05,-0.0004998287639851,-0.15208935515129,
5.456,0.214,1,1,2,0.25,0,-0.471482932817534,-18.6595621062495,0.000100492252478642,-0.0008052291628913,-0.22780110914482,
5.457,0.215,1,1,2,0.25,0,-0.47310037862571,-18.2407696642543,0.0001303343959499,-0.0011849302864119,-0.30459219499921,
5.458,0.216,1,1,2,0.25,0,-0.475282659474227,-18.057695325269,0.000169941118438509,-0.0016497764578354,-0.38295442050715,
5.459,0.217000000000001,1,1,2,0.25,0,-0.478161208092626,-17.9072332205128,0.000221704516126643,-0.0022217106673793,-0.47142906848875,
5.46,0.218,1,1,2,0.25,0,-0.481879782197899,-17.7059490376882,0.000287919644802503,-0.0029216759334966,-0.5782171150798,
5.461,0.219,1,1,2,0.25,0,-0.486596223633481,-17.5666969580336,0.000371100329360916,-0.0037659266583035,-0.70484158675216,
5.462,0.22,1,1,2,0.25,0,-0.492479447610668,-17.6336055863175,0.000474645961327505,-0.0047671159989708,-0.84804667195814,
5.463,0.221,1,1,2,0.25,0,-0.499690601972334,-17.7094685676914,0.000602078142997684,-0.0059315683300492,-1.00308665303251,
5.464,0.222,1,1,2,0.25,0,-0.508369765372264,-17.6871905379284,0.000755684837092328,-0.0072531779578015,-1.16262062295724,
5.465,0.223,1,1,2,0.25,0,-0.518658730998877,-17.6439561327344,0.000937445313913967,-0.0087217013564557,-1.3185365700207,
5.466,0.224,1,1,2,0.25,0,-0.53072624526711,-17.5491388001991,0.00114979190153719,-0.0103395895510941,-1.46925870617889,
5.467,0.225000000000001,1,1,2,0.25,0,-0.544767729692308,-17.446594321156,0.00139548792232314,-0.0121261407228365,-1.62367764897434,
5.468,0.226,1,1,2,0.25,0,-0.560975067719659,-17.4206878759135,0.0016780408366546,-0.0140990494587544,-1.79185954786385,
5.469,0.227,1,1,2,0.25,0,-0.579528734637507,-17.5669385048234,0.00200261521971176,-0.0162614806138542,-1.97385819241982,
5.47,0.228,1,1,2,0.25,0,-0.600605787327295,-17.841384634547,0.00237576676594454,-0.0186067839822809,-2.1604360933433,
5.471,0.229,1,1,2,0.25,0,-0.624401659614221,-18.2889882021518,0.0028056436347951,-0.0211356828373477,-2.34552035042066,
5.472,0.23,1,1,2,0.25,0,-0.651096016822334,-18.8347626121734,0.00330114096736637,-0.0238497718841408,-2.52937726659266,
5.473,0.231,1,1,2,0.25,0,-0.680850478358099,-19.4955928694894,0.00387139051128205,-0.0267428430300524,-2.71222661901076,
5.474,0.232,1,1,2,0.25,0,-0.713834165813711,-20.3366463407615,0.00452829757566608,-0.0298051980134229,-2.89016166741372,
5.475,0.233000000000001,1,1,2,0.25,0,-0.750222015507955,-21.2650217684364,0.00528519519875974,-0.0330361683512471,-3.06215443846894,
5.476,0.234,1,1,2,0.25,0,-0.790193101253755,-22.2221768557503,0.00615431047128575,-0.0364415718381212,-3.23271567620306,
5.477,0.235,1,1,2,0.25,0,-0.833919515903477,-23.2810753663831,0.00714915750857369,-0.0400227136015102,-3.4057950251136,
5.478,0.236,1,1,2,0.25,0,-0.881571751999636,-24.5993868492813,0.00828996305352071,-0.0437775624124768,-3.58053239470781,
5.479,0.237,1,1,2,0.25,0,-0.933332464187364,-26.2780080567354,0.00960668815081658,-0.0477070324896986,-3.75512307656988,
5.48,0.238,1,1,2,0.25,0,-0.989380242653293,-28.2264585669339,0.0111341152861801,-0.0518142892437176,-3.9304197003844,
5.481,0.239,1,1,2,0.25,0,-1.04986001486715,-30.2949568333391,0.0129037962227006,-0.0560912567068471,-4.10483396371299,
5.482,0.24,1,1,2,0.25,0,-1.1149070535335,-32.5604954883294,0.0149480767414797,-0.0605203540252265,-4.27169320697132,
5.483,0.241000000000001,1,1,2,0.25,0,-1.18467453439102,-35.1532545199606,0.0173101856202272,-0.0650929913879531,-4.42652037510859,
5.484,0.242,1,1,2,0.25,0,-1.2593375055087,-38.2251426587883,0.0200495101948364,-0.069819995278217,-4.57588530768363,
