"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count","Total Cycle Count(ElectroPuls (10.0.0.2 : 1) Waveform)","Position (mm)","Force (N)","Cycle Energy(Energy Calculation) (J)","Velocity(Velocity Calculation) (m/s)","Acceleration(Acceleration Calculation) (m/s²)",
54.734,0.308,99,99,2,98.5,0,-4.81542739269455,-593.944895344449,5.38047502522296,0.357156033418382,6.6775295854728,
54.735,0.308999999999998,99,99,2,98.5,0,-4.45013258298246,-569.933391064132,5.16789567664213,0.361587585497233,5.5358304279982,
54.736,0.310000000000002,99,99,2,98.5,0,-4.08224968036205,-546.548790630877,4.96252832377917,0.365046899123966,4.4654646147635,
54.737,0.311,99,99,2,98.5,0,-3.71248323132454,-524.163536795428,4.7645715761526,0.367671538673044,3.5005829390719,
54.738,0.311999999999998,99,99,2,98.5,0,-3.34154893902864,-502.88723192237,4.57408740112946,0.369551738089897,2.651709732707,
54.739,0.313000000000002,99,99,2,98.5,0,-2.97007865380035,-482.244823964996,4.39111375823546,0.3707447371981,1.8973713639255,
54.74,0.314,99,99,2,98.5,0,-2.59846663888016,-463.316724180153,4.21542274216682,0.371352006256143,1.22344018575,
54.741,0.314999999999998,99,99,2,98.5,0,-2.22693795769146,-445.459563920767,4.04660451425997,0.371544495893173,0.6585542467871,
54.742,0.316000000000003,99,99,2,98.5,0,-1.85580286452745,-428.343298650369,3.88445506085631,0.37143560490074,0.226509274495,
54.743,0.317,99,99,2,98.5,0,-1.48559179821838,-411.577532777893,3.72898106754718,0.370975961514935,-0.1237025216057,
54.744,0.317999999999998,99,99,2,98.5,0,-1.11689972923619,-394.894784097253,3.5803110940044,0.370032575167488,-0.499540556286,
54.745,0.319000000000003,99,99,2,98.5,0,-0.750289877934091,-378.836740766322,3.43848229436541,0.368523102876227,-0.9680892420986,
54.746,0.32,99,99,2,98.5,0,-0.386339208056257,-363.200268184464,3.30344986112452,0.366436762178847,-1.5127070299525,
54.747,0.320999999999998,99,99,2,98.5,0,-0.025639695777085,-348.477813807127,3.17509889258744,0.363773077025515,-2.0864835123299,
54.748,0.322000000000003,99,99,2,98.5,0,0.331392005455317,-334.99883415001,3.05308747740106,0.36057451624474,-2.6509445047793,
54.749,0.323,99,99,2,98.5,0,0.684650557975954,-323.642852294806,2.93675207300944,0.357000099932903,-3.1508547518604,
54.75,0.323999999999998,99,99,2,98.5,0,1.03421907779332,-312.563050841075,2.8255532950803,0.353283487323185,-3.5043185418826,
54.751,0.324999999999996,99,99,2,98.5,0,1.38013169419753,-300.382024506763,2.71954057771747,0.349578758604401,-3.6703885530739,
54.752,0.326000000000001,99,99,2,98.5,0,1.72228277161474,-287.76456530746,2.61892308302536,0.345880925732057,-3.7062251321326,
54.753,0.326999999999998,99,99,2,98.5,0,2.06049869812399,-275.967286706037,2.52359153770961,0.342098993840922,-3.7251313319132,
54.754,0.327999999999996,99,99,2,98.5,0,2.3946038728113,-265.021580279143,2.43321794775562,0.338163246235056,-3.8028468999167,
54.755,0.329000000000001,99,99,2,98.5,0,2.72436127735497,-254.620711657993,2.34754000101546,0.3340340691908,-3.9476317229637,
54.756,0.329999999999998,99,99,2,98.5,0,3.04940541027065,-244.267238910239,2.2664597003582,0.329647754098365,-4.1482896271927,
54.757,0.330999999999996,99,99,2,98.5,0,3.36934789789575,-234.076491932347,2.18993845876537,0.324927620816903,-4.4093191346894,
54.758,0.332000000000001,99,99,2,98.5,0,3.68385604855386,-224.439472171395,2.11783495480663,0.319842680122177,-4.7294300487331,
54.759,0.332999999999998,99,99,2,98.5,0,3.9926522730118,-215.418689800239,2.04992168494969,0.314424873888156,-5.0753581325353,
54.76,0.333999999999996,99,99,2,98.5,0,4.29545760024961,-206.88201318941,1.98598423366893,0.308712533151952,-5.4063069228874,
54.761,0.335000000000001,99,99,2,98.5,0,4.59206026148893,-198.567765859185,1.92585549193657,0.302741796604302,-5.7014991289829,
54.762,0.335999999999999,99,99,2,98.5,0,4.88237886612018,-190.633768195517,1.86935926879302,0.296578244056446,-5.951062604278,
54.763,0.336999999999996,99,99,2,98.5,0,5.16643476438469,-183.157231817556,1.81627049965707,0.290325009703649,-6.1326122892765,
54.764,0.338000000000001,99,99,2,98.5,0,5.44430319501216,-175.974641054876,1.76637479470538,0.28407846988342,-6.2243214515443,
54.765,0.338999999999999,99,99,2,98.5,0,5.71606409089587,-168.822443340723,1.71952361242866,0.277892410495454,-6.2304040503205,
54.766,0.339999999999996,99,99,2,98.5,0,5.9818003226925,-161.817680054896,1.67559208219269,0.271785757080714,-6.1803817256771,
54.767,0.341000000000001,99,99,2,98.5,0,6.24159483444366,-155.366861658325,1.634390680618,0.265761115009113,-6.1058718037661,
54.768,0.341999999999999,99,99,2,98.5,0,6.49552970266455,-149.424869861277,1.59569205652888,0.25981913470572,-6.0244469440803,
54.769,0.342999999999996,99,99,2,98.5,0,6.74368111654687,-143.670480994175,1.55932604367032,0.2539577249784,-5.9426076610335,
54.77,0.344000000000001,99,99,2,98.5,0,6.9860759204812,-137.761160050454,1.52521725994436,0.248159467199494,-5.8666353156177,
54.771,0.344999999999999,99,99,2,98.5,0,7.22272761007266,-131.858772088622,1.49331425370023,0.242398852615866,-5.8059104048468,
54.772,0.345999999999997,99,99,2,98.5,0,7.45367084613539,-126.096001655505,1.46352779859708,0.236662087835702,-5.7647526011722,
54.773,0.347000000000001,99,99,2,98.5,0,7.67892125622096,-120.538339451592,1.43575055535931,0.230947924328201,-5.7371393394043,
54.774,0.347999999999999,99,99,2,98.5,0,7.8984719936932,-115.158542431657,1.40987684324062,0.225248356094719,-5.7165653070942,
54.775,0.348999999999997,99,99,2,98.5,0,8.11229097479838,-109.830058826141,1.38582342650001,0.219541112346121,-5.7062494702225,
54.776,0.350000000000001,99,99,2,98.5,0,8.32028465719117,-104.562945831439,1.36352723124102,0.213790918401581,-5.7178261528458,
54.777,0.350999999999999,99,99,2,98.5,0,8.52233763365921,-99.3945749027091,1.34292211917233,0.207959060229082,-5.7618081541451,
54.778,0.351999999999997,99,99,2,98.5,0,8.71832685221613,-94.4380877534439,1.32392756312994,0.202016060872129,-5.8407012594475,
54.779,0.353000000000002,99,99,2,98.5,0,8.90815756002975,-89.7518114278894,1.30644511366309,0.195960792707266,-5.9433376439898,
54.78,0.353999999999999,99,99,2,98.5,0,9.09178288522766,-85.3870334242397,1.29036514999271,0.189816646251897,-6.0482510096418,
54.781,0.354999999999997,99,99,2,98.5,0,9.2691943197838,-81.2581739129298,1.27558276734491,0.183622772790092,-6.132401070148,
54.782,0.356000000000002,99,99,2,98.5,0,9.44041041576684,-77.3568075962263,1.26200404839571,0.177417000176741,-6.182525105338,
54.783,0.356999999999999,99,99,2,98.5,0,9.60549662755696,-73.7456034909551,1.24953158607634,0.171235732297094,-6.194851447776,
54.784,0.357999999999997,99,99,2,98.5,0,9.76453468730573,-70.6184933298265,1.23805189314847,0.165110731435591,-6.171739194315,
54.785,0.359000000000002,99,99,2,98.5,0,9.91764160164928,-67.8400554705639,1.22745241256281,0.159073161739609,-6.1156516172899,
54.786,0.359999999999999,99,99,2,98.5,0,10.0649695009957,-65.0877124640391,1.21766042815551,0.153152553465977,-6.0287106189333,
54.787,0.360999999999997,99,99,2,98.5,0,10.2066684245921,-62.399797741301,1.20862800667147,0.147372911120553,-5.9134069218746,
54.788,0.362000000000002,99,99,2,98.5,0,10.3429172377982,-59.8809727891757,1.20029770174013,0.141752583204316,-5.7741377951303,
54.789,0.363,99,99,2,98.5,0,10.4739482489655,-57.6229659208605,1.19259937178747,0.13631850571155,-5.6122471179518,
54.79,0.363999999999997,99,99,2,98.5,0,10.6000097715812,-55.4406231533173,1.18547288769192,0.13110550521346,-5.4236295214045,
54.791,0.365000000000002,99,99,2,98.5,0,10.7213106882281,-53.4171656979683,1.17887061290601,0.12612418739054,-5.2098187939418,
54.792,0.366,99,99,2,98.5,0,10.8379974544252,-51.4679472935679,1.17275126057741,0.1213448533026,-4.990227504977,
54.793,0.366999999999997,99,99,2,98.5,0,10.950215862686,-49.4727643074555,1.16708755758512,0.11673050395115,-4.790433787487,
54.794,0.368000000000002,99,99,2,98.5,0,11.0581272762861,-47.4664875384569,1.1618571317351,0.11226681724348,-4.618645979263,
54.795,0.369,99,99,2,98.5,0,11.1618580660712,-45.5385695008721,1.15703338772475,0.10794932485381,-4.465027205404,
54.796,0.369999999999997,99,99,2,98.5,0,11.2615084854841,-43.8391935736996,1.15258012193647,0.10376086581794,-4.32264067893,
54.797,0.371000000000002,99,99,2,98.5,0,11.3571474103202,-42.137676369074,1.14846875423541,0.09967108215152,-4.197566431175,
54.798,0.372,99,99,2,98.5,0,11.4488108068497,-40.3275540399937,1.14468923267798,0.09564971471716,-4.098861407637,
54.799,0.372999999999998,99,99,2,98.5,0,11.536541353015,-38.5704995656144,1.14122834801087,0.09167619991222,-4.027536515152,
54.8,0.374000000000002,99,99,2,98.5,0,11.620396031887,-37.1558502658807,1.13805334363724,0.08774764108657,-3.974383799979,
54.801,0.375,99,99,2,98.5,0,11.7004383509799,-35.9076448552118,1.13512925784198,0.08387373112626,-3.925650959835,
54.802,0.375999999999998,99,99,2,98.75,0,11.7767637500174,-34.724347467121,1.13243375034257,0.08007095101001,-3.868965666694,
54.803,0.377000000000002,99,99,2,98.75,0,11.8495128140071,-33.5103464160146,1.12995174528676,0.07636757453978,-3.794297975662,
54.804,0.378,99,99,2,98.75,0,11.9188393548632,-32.2903173967409,1.12767087908267,0.07279520756396,-3.693894715713,
54.805,0.378999999999998,99,99,2,98.75,0,11.9848933372891,-31.2247752056355,1.1255731666774,0.06937153026712,-3.567062920449,
54.806,0.380000000000003,99,99,2,98.75,0,12.0477974466689,-30.1827075447875,1.12364177517156,0.06609078804113,-3.425403679279,
54.807,0.381,99,99,2,98.75,0,12.1076411950621,-29.1647369068537,1.12186598840479,0.06293096299765,-3.287347592492,
54.808,0.381999999999998,99,99,2,98.75,0,12.164492550641,-28.1546215521048,1.12023664679015,0.05986413884489,-3.168199931017,
54.809,0.383000000000003,99,99,2,98.75,0,12.2183989360841,-27.2135963169352,1.11874429654327,0.05686558238245,-3.07424411288,
54.81,0.384,99,99,2,98.75,0,12.2694126827892,-26.3720139266372,1.11737749516926,0.05392208486244,-3.002519086807,
54.811,0.384999999999998,99,99,2,98.75,0,12.3175989956667,-25.7867565100172,1.11612082575348,0.05103330817822,-2.943598952002,
54.812,0.385999999999996,99,99,2,98.75,0,12.3630288298348,-25.4304474937743,1.11495743121127,0.04820759941296,-2.886272559269,
54.813,0.387,99,99,2,98.75,0,12.4057996500166,-25.1018776892201,1.11387677671438,0.04545907358503,-2.821474259749,
54.814,0.387999999999998,99,99,2,98.75,0,12.4460399334781,-24.7640564834455,1.11287346705129,0.0428093633616,-2.742036027779,
54.815,0.388999999999996,99,99,2,98.75,0,12.4839064986744,-24.3909456706484,1.11194280150438,0.04028732899803,-2.641052146822,
54.816,0.390000000000001,99,99,2,98.75,0,12.5195614173624,-23.9994542319384,1.11108012361748,0.03791518672337,-2.515369494855,
54.817,0.390999999999998,99,99,2,98.75,0,12.5531570702357,-23.5895798169063,1.11028073128324,0.03570063289608,-2.369833367122,
54.818,0.391999999999996,99,99,2,98.75,0,12.5848258648884,-23.1993535122289,1.10953985672244,0.03363537515153,-2.217041536679,
54.819,0.393000000000001,99,99,2,98.75,0,12.6146605822214,-22.771263174817,1.1088540965452,0.03169662892297,-2.072093114575,
54.82,0.393999999999998,99,99,2,98.75,0,12.6427286292808,-22.2900011657974,1.10822170570117,0.02985493944683,-1.947582657631,
54.821,0.394999999999996,99,99,2,98.75,0,12.6690865189536,-21.801080678122,1.10764063176578,0.0280850009255,-1.849281215423,
54.822,0.396000000000001,99,99,2,98.75,0,12.6937620796205,-21.3422393867678,1.10710833895996,0.02636623818701,-1.776111072921,
54.823,0.396999999999998,99,99,2,98.75,0,12.7167529242776,-20.9467499610403,1.10662220916757,0.02467484456573,-1.725904738179,
54.824,0.397999999999996,99,99,2,98.75,0,12.7380425323926,-20.5804859669647,1.10618015987806,0.02298588849741,-1.698873090555,
54.825,0.399000000000001,99,99,2,98.75,0,12.7576410652249,-20.3568325228253,1.10577900418782,0.02129265649282,-1.690970115089,
54.826,0.399999999999999,99,99,2,98.75,0,12.7755865404456,-20.2825090128267,1.10541435803957,0.01960993813363,-1.688795130089,
54.827,0.400999999999996,99,99,2,98.75,0,12.7919298824022,-20.2657060125423,1.10508301136763,0.01796075252495,-1.675812627657,
54.828,0.402000000000001,99,99,2,98.75,0,12.8067219593521,-20.2323431901747,1.10478348623757,0.01635860243382,-1.645134778568,
54.829,0.402999999999999,99,99,2,98.75,0,12.8200231371484,-20.1648824113227,1.10451482089746,0.01481018670583,-1.600140437453,
54.83,0.403999999999996,99,99,2,98.75,0,12.8318994548118,-20.177289931761,1.10427526267047,0.01332098950251,-1.546770479531,
54.831,0.405000000000001,99,99,2,98.75,0,12.8424421879316,-20.2779052218827,1.10406200850757,0.01190370034019,-1.485390348421,
54.832,0.405999999999999,99,99,2,98.75,0,12.8517572123719,-20.3959777147679,1.10387256940075,0.01057449587903,-1.412436164272,
54.833,0.406999999999996,99,99,2,98.75,0,12.8599239149595,-20.4943570204788,1.1037055997995,0.00933884048834,-1.327565150367,
54.834,0.408000000000001,99,99,2,98.75,0,12.8669997168159,-20.600985820714,1.10356020854792,0.00818392892405,-1.239496963911,
54.835,0.408999999999999,99,99,2,98.75,0,12.8730429547054,-20.6540055763453,1.10343555168434,0.00709330288569,-1.159849054431,
54.836,0.409999999999997,99,99,2,98.75,0,12.8781069856342,-20.6701940484435,1.10333091817184,0.00605924499136,-1.09294125293,
54.837,0.411000000000001,99,99,2,98.75,0,12.8822255345097,-20.6795606691386,1.10324576767894,0.00507414840102,-1.036339946342,
54.838,0.411999999999999,99,99,2,98.75,0,12.8854172101759,-20.8039301064499,1.10317956675492,0.0041241315287,-0.989261066131,
54.839,0.412999999999997,99,99,2,98.75,0,12.8877040621485,-21.0535015201302,1.10313170587987,0.00319829052091,-0.953288028367,
54.84,0.414000000000001,99,99,2,98.75,0,12.8891186089165,-21.38752413948,1.10310168847204,0.0022966075193,-0.925846365295,
54.841,0.414999999999999,99,99,2,98.75,0,12.8897139030997,-21.682620924017,1.10308886876862,0.00143046255394,-0.898268992589,
54.842,0.415999999999997,99,99,2,98.75,0,12.889602321886,-22.0988025430333,1.1030913113608,0.00062900733957,-0.857399450938,
54.843,0.417000000000002,99,99,2,98.75,0,12.8889671544959,-22.6496960819565,1.10310552275435,-5.659444755E-05,-0.786106111492,
54.844,0.417999999999999,99,99,2,98.75,0,12.8879830332065,-23.0405947752889,1.10312800514832,-0.00058277770697,-0.672532256985,
