phase,time_s,displacement_m,displacement_mm,displacement_velocity_m_s,measured_force_n,raw_contact_force_n,sim_force_n,force_error_n,kh,kd,rigid_contact_count,pair_contact_count,active_pair_contact_count,pair_stiffness_sum,pair_depth_min_m,pair_depth_max_m,top_contact_force_n,top_solver_force_n,top_rigid_contact_count,top_pair_contact_count,top_active_pair_contact_count,top_pair_stiffness_sum,top_pair_depth_min_m,top_pair_depth_max_m,bottom_contact_force_n,bottom_solver_force_n,bottom_rigid_contact_count,bottom_pair_contact_count,bottom_active_pair_contact_count,bottom_pair_stiffness_sum,bottom_pair_depth_min_m,bottom_pair_depth_max_m,shoe_vertical_velocity_m_s,shoe_abs_vertical_velocity_m_s,shoe_angular_velocity_x_rad_s,shoe_angular_velocity_y_rad_s,shoe_angular_velocity_z_rad_s,shoe_angular_velocity_norm_rad_s,shoe_free_axis_angular_velocity_rad_s,shoe_abs_free_axis_angular_velocity_rad_s,indenter_platen_stop_active,indenter_command_z_m,indenter_applied_z_m,indenter_stop_z_m
0.752,0.376752,0.00106224740511,1.06224740511,-0.0720428906147702,34.0506096501,0.0,0.0,-34.0506096501,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.758979628344708,0.0,31,31,30,25587.177734375,-0.007219864055514336,0.00020346421661088243,-8.985267777461559e-05,8.985267777461559e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06671483675828009,0.06671483675828009,0.0251
0.754,0.377754,0.000991796966628,0.991796966628,-0.0686515494775447,32.865531635,0.0,0.0,-32.865531635,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.759540354946274,0.0,31,31,30,25587.208984375,-0.0072199441492557526,0.00020344567019492388,-8.978116966318339e-05,8.978116966318339e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06678528719676209,0.06678528719676209,0.0251
0.756,0.378756,0.000924669699957,0.924669699957,-0.06539877205289402,31.7472009276,0.0,0.0,-31.7472009276,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.760162588016996,0.0,31,31,30,25588.275390625,-0.007220032159239054,0.0002034256249316968,-9.003926970763132e-05,9.003926970763132e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0668524144634331,0.0668524144634331,0.0251
0.758,0.379758,0.000860737827434,0.860737827434,-0.06225788050449077,30.6751732973,0.0,0.0,-30.6751732973,2000000.0,250.0,30,0,0,0.0,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,25.760783982405385,0.0,30,30,29,25529.560546875,-0.007220119703561068,0.00020340558694442734,-9.036195115186274e-05,9.036195115186274e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0669163463359561,0.0669163463359561,0.0251
0.76,0.38076,0.000799904907426,0.7999049074260001,-0.05920184596756467,29.6503099378,0.0,0.0,-29.6503099378,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.76138574787991,0.0,31,31,30,25587.30859375,-0.007220207713544369,0.00020338554168120027,-8.995988173410296e-05,8.995988173410296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0669771792559641,0.0669771792559641,0.0251
0.762,0.381762,0.000742097328115,0.742097328115,-0.056211319204091725,28.6393413553,0.0,0.0,-28.6393413553,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.762016568643162,0.0,31,31,30,25587.48046875,-0.007220295257866383,0.0002033654964179732,-9.022802987601608e-05,9.022802987601608e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06703498683527509,0.06703498683527509,0.0251
0.764,0.382764,0.000687257423741,0.687257423741,-0.053273681217564706,27.6674976239,0.0,0.0,-27.6674976239,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.762627771371513,0.0,31,31,30,25588.40234375,-0.007220383733510971,0.00020334545843070373,-9.037824929691851e-05,9.037824929691851e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0670898267396491,0.0670898267396491,0.0251
0.766,0.383766,0.000635336870955,0.635336870955,-0.05038526899850282,26.7928959044,0.0,0.0,-26.7928959044,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.763268242742008,0.0,31,31,30,25805.08203125,-0.007220471277832985,0.00020332541316747665,-9.023484017234296e-05,9.023484017234296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06714174729243509,0.06714174729243509,0.0251
0.768,0.384768,0.000586285344668,0.586285344668,-0.0475514279086825,26.0744750861,0.0,0.0,-26.0744750861,2000000.0,250.0,30,0,0,0.0,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,25.763804180734205,0.0,30,30,29,25529.716796875,-0.007220551837235689,0.0002033068667515181,-8.994484960567206e-05,8.994484960567206e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0671907988187221,0.0671907988187221,0.0251
0.77,0.38577,0.000540043809426,0.540043809426,-0.04479146241966056,25.4794719366,0.0,0.0,-25.4794719366,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.764417430810948,0.0,31,31,30,25587.46484375,-0.00722063984721899,0.00020328682148829103,-8.98501166375354e-05,8.98501166375354e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06723704035396409,0.06723704035396409,0.0251
0.772,0.386772,0.000496523253979,0.49652325397899993,-0.042140042040419046,24.960678308,0.0,0.0,-24.960678308,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.76504815045263,0.0,31,31,30,25587.646484375,-0.007220727391541004,0.00020326677622506395,-9.013230737764388e-05,9.013230737764388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06728056090941109,0.06728056090941109,0.0251
0.774,0.387774,0.000455595165177,0.455595165177,-0.03962900015818349,24.5175058642,0.0,0.0,-24.5175058642,2000000.0,250.0,30,0,0,0.0,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,25.765668466327146,0.0,30,30,29,25529.822265625,-0.007220815867185593,0.0002032467382377945,-9.026868792716414e-05,9.026868792716414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0673214889982131,0.0673214889982131,0.0251
0.776,0.388776,0.000417106737662,0.417106737662,-0.03727308899201584,24.1565462636,0.0,0.0,-24.1565462636,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.76625536609643,0.0,31,31,30,25805.21875,-0.0072209034115076065,0.0002032266929745674,-8.980886195786297e-05,8.980886195786297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0673599774257281,0.0673599774257281,0.0251
0.778,0.389778,0.000380899894837,0.380899894837,-0.035075092424650595,23.8333908017,0.0,0.0,-23.8333908017,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.766889321881468,0.0,31,31,30,25587.748046875,-0.007220991421490908,0.00020320664771134034,-8.95612029125914e-05,8.95612029125914e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0673961842685531,0.0673961842685531,0.0251
0.78,0.39078,0.000346816252443,0.346816252443,-0.03303287376746497,23.5247772106,0.0,0.0,-23.5247772106,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.767531206367686,0.0,31,31,30,25588.671875,-0.0072210789658129215,0.0002031865660683252,-8.98798753041774e-05,8.98798753041774e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0674302679109471,0.0674302679109471,0.0251
0.782,0.391782,0.000314702015807,0.314702015807,-0.031132807742015906,23.2276430871,0.0,0.0,-23.2276430871,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.76807378141075,0.0,31,31,30,25588.693359375,-0.007221159525215626,0.0002031680560321547,-9.009364293888211e-05,9.009364293888211e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0674623821475831,0.0674623821475831,0.0251
0.784,0.392784,0.000284426105728,0.284426105728,-0.02934625259181628,22.8896857347,0.0,0.0,-22.8896857347,2000000.0,250.0,30,0,0,0.0,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,25.768692446188133,0.0,30,30,29,25529.990234375,-0.00722124706953764,0.00020314801804488525,-9.027683699969202e-05,9.027683699969202e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0674926580576621,0.0674926580576621,0.0251
0.786,0.393786,0.000255892125613,0.255892125613,-0.027638074985030597,22.4803294075,0.0,0.0,-22.4803294075,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.769326030382498,0.0,31,31,30,25587.732421875,-0.007221335545182228,0.00020312797278165817,-8.969650662038475e-05,8.969650662038475e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0675211920377771,0.0675211920377771,0.0251
0.788,0.394788,0.000229039403458,0.229039403458,-0.025972728121258185,22.0264966703,0.0,0.0,-22.0264966703,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.769919984684947,0.0,31,31,30,25587.904296875,-0.007221423555165529,0.0002031079275184311,-9.000024147098884e-05,9.000024147098884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06754804475993209,0.06754804475993209,0.0251
0.79,0.39579,0.000203842778458,0.203842778458,-0.02431773783233525,21.5664633975,0.0,0.0,-21.5664633975,2000000.0,250.0,30,0,0,0.0,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,25.770503271041463,0.0,30,30,29,25530.07421875,-0.007221511099487543,0.00020308784587541595,-9.018844866659492e-05,9.018844866659492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06757324138493209,0.06757324138493209,0.0251
0.792,0.396792,0.000180306656842,0.180306656842,-0.022651754729540854,21.1158337287,0.0,0.0,-21.1158337287,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.771165336227075,0.0,31,31,30,25805.458984375,-0.007221599109470844,0.0002030678078881465,-9.000619320431724e-05,9.000619320431724e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06759677750654809,0.06759677750654809,0.0251
0.794,0.397794,0.00015844866198,0.15844866198000002,-0.020976287178642652,20.7100063647,0.0,0.0,-20.7100063647,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.77177857014411,0.0,31,31,30,25587.865234375,-0.007221686653792858,0.00020304752979427576,-8.945912850322202e-05,8.945912850322202e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06761863550141009,0.06761863550141009,0.0251
0.796,0.398796,0.000138270177336,0.138270177336,-0.019307659930139658,20.4061238692,0.0,0.0,-20.4061238692,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.77235840242237,0.0,31,31,30,25587.90234375,-0.00722176767885685,0.000203029288968537,-8.943727152654901e-05,8.943727152654901e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06763881398605409,0.06763881398605409,0.0251
0.798,0.399798,0.00011975611148,0.11975611148000001,-0.017658907298902154,20.2354802314,0.0,0.0,-20.2354802314,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.772970232845818,0.0,31,31,30,25588.076171875,-0.0072218552231788635,0.00020300920732552186,-8.97650170372799e-05,8.97650170372799e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06765732805191009,0.06765732805191009,0.0251
0.8,0.4008,0.000102881727109,0.102881727109,-0.016041126784480997,20.1452184794,0.0,0.0,-20.1452184794,2000000.0,250.0,30,0,0,0.0,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,25.77356405652241,0.0,30,30,29,25530.25,-0.007221943233162165,0.0002029891693382524,-8.976678509498015e-05,8.976678509498015e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0676742024362811,0.0676742024362811,0.0251
0.802,0.401802,8.76096934039e-05,0.0876096934039,-0.014471129383682585,20.1009603664,0.0,0.0,-20.1009603664,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.774192650349928,0.0,31,31,30,25587.99609375,-0.0072220307774841785,0.00020296912407502532,-8.947783499024808e-05,8.947783499024808e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06768947446998619,0.06768947446998619,0.0251
0.804,0.402804,7.38815838241e-05,0.07388158382410001,-0.012969927793712532,20.1020987254,0.0,0.0,-20.1020987254,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.774788714007226,0.0,31,31,30,25588.166015625,-0.00722211878746748,0.00020294904243201017,-8.982762665254995e-05,8.982762665254995e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.067703202579566,0.067703202579566,0.0251
0.806,0.403806,6.16179581053e-05,0.061617958105300005,-0.011557902571207552,20.1534350104,0.0,0.0,-20.1534350104,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.775425788880042,0.0,31,31,30,25589.083984375,-0.007222207263112068,0.00020292876433813944,-9.007020707940683e-05,9.007020707940683e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06771546620528479,0.06771546620528479,0.0251
0.808,0.404808,5.07195470714e-05,0.0507195470714,-0.010248362978043882,20.237024281,0.0,0.0,-20.237024281,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.77618223690601,0.0,31,31,30,25805.73046875,-0.007222294807434082,0.00020290872635086998,-8.976102981250733e-05,8.976102981250733e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06772636461631869,0.06772636461631869,0.0251
0.81,0.40581,4.10802386973e-05,0.0410802386973,-0.009037560216766442,20.3433499344,0.0,0.0,-20.3433499344,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.77672827224942,0.0,31,31,30,25805.75,-0.007222375366836786,0.00020289048552513123,-8.925605652621016e-05,8.925605652621016e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0677360039246928,0.0677360039246928,0.0251
0.812,0.406812,3.2608276397e-05,0.032608276396999994,-0.007910255595858262,20.4493520672,0.0,0.0,-20.4493520672,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.777337884647643,0.0,31,31,30,25588.185546875,-0.0072224629111588,0.00020287038205424324,-8.929991599870846e-05,8.929991599870846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06774447588699309,0.06774447588699309,0.0251
0.814,0.407814,2.52280864832e-05,0.025228086483199998,-0.006855547029341297,20.5179594061,0.0,0.0,-20.5179594061,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.778006102737294,0.0,31,31,30,25589.25390625,-0.007222550921142101,0.000202850358618889,-8.964329026639462e-05,8.964329026639462e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0677518560769069,0.0677518560769069,0.0251
0.816,0.408816,1.88697601502e-05,0.0188697601502,-0.005863761676746489,20.5462841633,0.0,0.0,-20.5462841633,2000000.0,250.0,30,0,0,0.0,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,25.77860691520994,0.0,30,30,29,25530.544921875,-0.007222638465464115,0.0002028302988037467,-8.997175609692931e-05,8.997175609692931e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0677582144032399,0.0677582144032399,0.0251
0.818,0.409818,1.3477108083e-05,0.013477108082999999,-0.004916037753248488,20.5794325971,0.0,0.0,-20.5794325971,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.779208527574202,0.0,31,31,30,25805.876953125,-0.007222726941108704,0.0002028099843300879,-8.943564898800105e-05,8.943564898800105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0677636070553071,0.0677636070553071,0.0251
0.82,0.41082,9.01802049269e-06,0.009018020492690001,-0.003991633093727533,20.6789949176,0.0,0.0,-20.6789949176,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.779826004249564,0.0,31,31,30,25588.46875,-0.0072228144854307175,0.00020278993906686082,-8.926540613174438e-05,8.926540613174438e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0677680661428974,0.0677680661428974,0.0251
0.822,0.411822,5.47787536317e-06,0.005477875363169999,-0.003081197865479033,20.8784716281,0.0,0.0,-20.8784716281,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.78045524086105,0.0,31,31,30,25589.37890625,-0.007222902495414019,0.00020276990107959136,-8.963898289948702e-05,8.963898289948702e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06777160628802692,0.06777160628802692,0.0251
0.824,0.412824,2.84329997027e-06,0.00284329997027,-0.0021900690269760414,21.1195963449,0.0,0.0,-21.1195963449,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.781010794031914,0.0,31,31,30,25589.4140625,-0.007222983054816723,0.0002027516602538526,-8.987807086668909e-05,8.987807086668909e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06777424086341982,0.06777424086341982,0.0251
0.826,0.413826,1.08897703311e-06,0.00108897703311,-0.0013345072453832436,21.3667457179,0.0,0.0,-21.3667457179,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.78162310273828,0.0,31,31,30,25805.98828125,-0.007223070599138737,0.00020273161499062553,-8.940693078329787e-05,8.940693078329787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06777599518635699,0.06777599518635699,0.0251
0.828,0.414828,1.68947450522e-07,0.000168947450522,-0.0005434017131287767,21.6232411853,0.0,0.0,-21.6232411853,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.782250516385098,0.0,31,31,30,25588.45703125,-0.007223159074783325,0.00020271126413717866,-8.940159023040906e-05,8.940159023040906e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06777691521593958,0.06777691521593958,0.0251
0.83,0.41583,0.0,0.0,0.00013184558730838282,22.01026321,0.0,0.0,-22.01026321,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.782879492089176,0.0,31,31,30,25588.630859375,-0.007223246619105339,0.00020269121887395158,-8.9757886598818e-05,8.9757886598818e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0677770841633901,0.0677770841633901,0.0251
0.832,0.416832,4.33166007488e-07,0.000433166007488,0.0006405676839570839,22.5397649806,0.0,0.0,-22.5397649806,2000000.0,250.0,30,0,0,0.0,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,25.783485722037547,0.0,30,30,29,25530.81640625,-0.00722333462908864,0.00020267118088668212,-9.005677566165105e-05,9.005677566165105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0677766509973826,0.0677766509973826,0.0251
0.834,0.417834,1.28369763865e-06,0.00128369763865,0.0009851783488483007,23.0103593501,0.0,0.0,-23.0103593501,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.784101849358287,0.0,31,31,30,25806.115234375,-0.007223422173410654,0.00020265113562345505,-9.002279693959281e-05,9.002279693959281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06777580046575145,0.06777580046575145,0.0251
0.836,0.418836,2.40746341858e-06,0.0024074634185800004,0.0012242684290518927,23.3032733,0.0,0.0,-23.3032733,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.7847348452907,0.0,31,31,30,25588.58203125,-0.007223510183393955,0.00020263109036022797,-8.969898772193119e-05,8.969898772193119e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06777467669997152,0.06777467669997152,0.0251
0.838,0.419838,3.73713157047e-06,0.00373713157047,0.0014269788902345267,23.4209542306,0.0,0.0,-23.4209542306,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.78528804684563,0.0,31,31,30,25588.61328125,-0.007223591208457947,0.00020261285681044683,-8.961385174188763e-05,8.961385174188763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06777334703181963,0.06777334703181963,0.0251
0.84,0.42084,5.26712911461e-06,0.00526712911461,0.001638848295538917,23.4783507237,0.0,0.0,-23.4783507237,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.78589156149179,0.0,31,31,30,25589.666015625,-0.007223678752779961,0.00020259281154721975,-8.985836029751226e-05,8.985836029751226e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06777181703427548,0.06777181703427548,0.0251
0.842,0.421842,7.02138355473e-06,0.00702138355473,0.0018776712586077789,23.5420228193,0.0,0.0,-23.5420228193,2000000.0,250.0,30,0,0,0.0,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,25.78652424590059,0.0,30,30,29,25530.9765625,-0.007223766762763262,0.00020257249707356095,-9.01818202692084e-05,9.01818202692084e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06777006277983537,0.06777006277983537,0.0251
0.844,0.422844,9.02998231686e-06,0.00902998231686,0.002147255334915164,23.6365146196,0.0,0.0,-23.6365146196,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.787142813444348,0.0,31,31,30,25588.71484375,-0.007223854772746563,0.0002025524154305458,-8.975313539849594e-05,8.975313539849594e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06776805418107323,0.06776805418107323,0.0251
0.846,0.423846,1.13244832459e-05,0.0113244832459,0.00244645476439121,23.7794169843,0.0,0.0,-23.7794169843,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.787756905986708,0.0,31,31,30,25588.890625,-0.007223942317068577,0.00020253237016731873,-9.001090074889362e-05,9.001090074889362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0677657596801442,0.0677657596801442,0.0251
0.848,0.424848,1.39326776647e-05,0.013932677664699999,0.0027686898381237435,23.9561996516,0.0,0.0,-23.9561996516,2000000.0,250.0,30,0,0,0.0,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,25.788371186280894,0.0,30,30,29,25531.076171875,-0.007224029861390591,0.00020251233218004927,-9.017082629725337e-05,9.017082629725337e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0677631514857254,0.0677631514857254,0.0251
0.85,0.42585,1.68729376815e-05,0.0168729376815,0.00310321998727544,24.1497794278,0.0,0.0,-24.1497794278,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.78900250983041,0.0,31,31,30,25806.357421875,-0.007224118337035179,0.0002024922869168222,-9.009831410367042e-05,9.009831410367042e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06776021122570859,0.06776021122570859,0.0251
0.852,0.426852,2.01515305192e-05,0.0201515305192,0.0034350162121756372,24.364876495,0.0,0.0,-24.364876495,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.789575944483932,0.0,31,31,30,25806.376953125,-0.007224198896437883,0.0002024737768806517,-8.955968951340765e-05,8.955968951340765e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0677569326328709,0.0677569326328709,0.0251
0.854,0.427854,2.37567101707e-05,0.0237567101707,0.003745422752345299,24.6014560817,0.0,0.0,-24.6014560817,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.790168983842047,0.0,31,31,30,25588.87890625,-0.007224286440759897,0.00020245377527317032,-8.949834591476247e-05,8.949834591476247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0677533274532194,0.0677533274532194,0.0251
0.856,0.428856,2.76573577149e-05,0.0276573577149,0.004018066374600789,24.8679686565,0.0,0.0,-24.8679686565,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.79078192622986,0.0,31,31,30,25589.927734375,-0.007224373985081911,0.00020243369363015518,-8.977649849839509e-05,8.977649849839509e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0677494268056752,0.0677494268056752,0.0251
0.858,0.429858,3.18089151854e-05,0.0318089151854,0.0042434493443113605,25.1801199356,0.0,0.0,-25.1801199356,2000000.0,250.0,30,0,0,0.0,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,25.791416604456643,0.0,30,30,29,25531.25,-0.007224461995065212,0.0002024136483669281,-9.003794548334554e-05,9.003794548334554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0677452752482047,0.0677452752482047,0.0251
0.86,0.43086,3.61612302009e-05,0.036161230200899994,0.004420691929890204,25.4796699244,0.0,0.0,-25.4796699244,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.79204237295802,0.0,31,31,30,25806.50390625,-0.007224550470709801,0.00020239356672391295,-8.932462515076622e-05,8.932462515076622e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06774092293318919,0.06774092293318919,0.0251
0.862,0.431862,4.06679818129e-05,0.040667981812899996,0.004553986257035916,25.7161724187,0.0,0.0,-25.7161724187,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.792658999743903,0.0,31,31,30,25589.1640625,-0.007224638015031815,0.00020237352146068588,-8.914106001611799e-05,8.914106001611799e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06773641618157719,0.06773641618157719,0.0251
0.864,0.432864,4.528741866e-05,0.04528741866,0.004648315056337438,25.923809547,0.0,0.0,-25.923809547,2000000.0,250.0,30,0,0,0.0,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,25.793273605620442,0.0,30,30,29,25531.3515625,-0.007224726025015116,0.00020235348347341642,-8.952966891229153e-05,8.952966891229153e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0677317967447301,0.0677317967447301,0.0251
0.866,0.433866,4.99832051858e-05,0.049983205185799996,0.004714779874900318,26.1182636741,0.0,0.0,-26.1182636741,2000000.0,250.0,31,0,0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,0.0,25.793848710202916,0.0,31,31,30,25590.09765625,-0.00722480658441782,0.00020233497343724594,-8.977131074061617e-05,8.977131074061617e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06772710095820429,0.06772710095820429,0.0251
