phase,time_s,displacement_m,displacement_mm,force_n,position_mm_raw,force_n_raw,velocity_m_s,cycle_energy_j
6.260000000000000009e-01,3.130000000000001670e-01,1.548729437976766217e-02,1.548729437976766299e+01,4.632110890795644877e+02,-2.598146115931409206e+00,-4.632110890795644877e+02,-3.715313215346034426e-01,4.215804756635913364e+00
6.280000000000000027e-01,3.140000000000001679e-01,1.511580923843233726e-02,1.511580923843233748e+01,4.450796218468100278e+02,-2.226660974596085474e+00,-4.450796218468100278e+02,-3.712741574113183063e-01,4.047096494503898967e+00
6.300000000000000044e-01,3.150000000000001688e-01,1.474474606494502460e-02,1.474474606494502460e+01,4.279663154045850888e+02,-1.855597801108773259e+00,-4.279663154045850888e+02,-3.705843727844646551e-01,3.885118869246638518e+00
6.320000000000000062e-01,3.160000000000001696e-01,1.437464049286340736e-02,1.437464049286340817e+01,4.112916593691771823e+02,-1.485492229027155275e+00,-4.112916593691771823e+02,-3.693343940780042800e-01,3.729811807844012783e+00
6.340000000000000080e-01,3.170000000000001705e-01,1.400607727678901578e-02,1.400607727678901604e+01,3.946572557704623705e+02,-1.116929012952765587e+00,-3.946572557704623705e+02,-3.675184356466516533e-01,3.581290212045317389e+00
6.360000000000000098e-01,3.180000000000001714e-01,1.363960362157010282e-02,1.363960362157010309e+01,3.783411667535476681e+02,-7.504553577338528569e-01,-3.783411667535476681e+02,-3.651456155223877786e-01,3.439648383432081236e+00
6.380000000000000115e-01,3.190000000000001723e-01,1.327578604574423948e-02,1.327578604574423871e+01,3.626190331053908267e+02,-3.866377819079879208e-01,-3.626190331053908267e+02,-3.621974935191598632e-01,3.304861139925576285e+00
6.400000000000000133e-01,3.200000000000001732e-01,1.291520863453178222e-02,1.291520863453178158e+01,3.482410663925867311e+02,-2.606037069553035490e-02,-3.482410663925867311e+02,-3.587576471454081428e-01,3.176701042781690632e+00
6.420000000000000151e-01,3.210000000000001741e-01,1.255827075145342364e-02,1.255827075145342420e+01,3.350564432201590535e+02,3.308775123828263665e-01,-3.350564432201590535e+02,-3.550685819031249579e-01,3.054753651081538735e+00
6.440000000000000169e-01,3.220000000000001750e-01,1.220507147072553110e-02,1.220507147072553167e+01,3.232996760358493020e+02,6.840767931107192279e-01,-3.232996760358493020e+02,-3.513639190541271162e-01,2.938488188726483763e+00
6.460000000000000187e-01,3.230000000000001759e-01,1.185554291334516702e-02,1.185554291334516641e+01,3.118624052097733284e+02,1.033605350491085373e+00,-3.118624052097733284e+02,-3.477017807318043552e-01,2.827484524889404938e+00
6.480000000000000204e-01,3.240000000000001767e-01,1.150966790926192217e-02,1.150966790926192296e+01,2.999659757088260221e+02,1.379480354574329937e+00,-2.999659757088260221e+02,-3.439836207322999329e-01,2.721676432014427327e+00
6.500000000000000222e-01,3.250000000000001776e-01,1.116757567188056757e-02,1.116757567188056832e+01,2.879533090128895765e+02,1.721572591955684350e+00,-2.879533090128895765e+02,-3.401077409509047911e-01,2.621115113572052735e+00
6.520000000000000240e-01,3.260000000000001785e-01,1.082945242736011240e-02,1.082945242736011160e+01,2.764577525661695745e+02,2.059695836476139519e+00,-2.764577525661695745e+02,-3.360523068667653490e-01,2.525694895355131031e+00
6.540000000000000258e-01,3.270000000000001794e-01,1.049547105814703681e-02,1.049547105814703762e+01,2.654970927039931325e+02,2.393677205689216159e+00,-2.654970927039931325e+02,-3.317928960160241303e-01,2.435193544514330455e+00
6.560000000000000275e-01,3.280000000000001803e-01,1.016586663532806356e-02,1.016586663532806334e+01,2.548574406334042806e+02,2.723281628508187779e+00,-2.548574406334042806e+02,-3.272402463364523229e-01,2.349438021183338332e+00
6.580000000000000293e-01,3.290000000000001812e-01,9.840990565474130175e-03,9.840990565474129426e+00,2.443722363186687971e+02,3.048157698362120804e+00,-2.443722363186687971e+02,-3.223243068233809794e-01,2.268344162197818648e+00
6.600000000000000311e-01,3.300000000000001821e-01,9.521218021681300547e-03,9.521218021681301380e+00,2.342666474303056816e+02,3.367930242154952403e+00,-2.342666474303056816e+02,-3.170596137772960788e-01,2.191816400570236745e+00
6.620000000000000329e-01,3.310000000000001830e-01,9.206871337919537990e-03,9.206871337919537268e+00,2.247053765209307130e+02,3.682276925916713850e+00,-2.247053765209307130e+02,-3.115016959948357922e-01,2.119678270555278132e+00
6.640000000000000346e-01,3.320000000000001839e-01,8.898214629691628477e-03,8.898214629691628019e+00,2.156930880975847629e+02,3.990933634144622655e+00,-2.156930880975847629e+02,-3.056738275304837771e-01,2.051712338046876916e+00
6.660000000000000364e-01,3.330000000000001847e-01,8.595523682858569048e-03,8.595523682858569714e+00,2.070674905291776611e+02,4.293624580977682292e+00,-2.070674905291776611e+02,-2.996071458549964817e-01,1.987729464433144688e+00
6.680000000000000382e-01,3.340000000000001856e-01,8.299000337981634820e-03,8.299000337981635056e+00,1.987927526631100648e+02,4.590147925854616062e+00,-1.987927526631100648e+02,-2.934046834589532082e-01,1.927555962279426938e+00
6.700000000000000400e-01,3.350000000000001865e-01,8.008714315940662631e-03,8.008714315940663298e+00,1.909326464017855756e+02,4.880433947895587821e+00,-1.909326464017855756e+02,-2.871682277754801227e-01,1.870990052922433255e+00
6.720000000000000417e-01,3.360000000000001874e-01,7.724663882430674207e-03,7.724663882430673922e+00,1.834318739592065981e+02,5.164484381405577196e+00,-1.834318739592065981e+02,-2.809556875268466314e-01,1.817820852339854243e+00
6.740000000000000435e-01,3.370000000000001883e-01,7.446802940886968793e-03,7.446802940886969147e+00,1.761759055237880887e+02,5.442345322949282860e+00,-1.761759055237880887e+02,-2.748030848095024403e-01,1.767860376025110147e+00
6.760000000000000453e-01,3.380000000000001892e-01,7.175057712811668507e-03,7.175057712811668154e+00,1.690271235473440754e+02,5.714090551024582965e+00,-1.690271235473440754e+02,-2.687338401811247834e-01,1.720956741271630008e+00
6.780000000000000471e-01,3.390000000000001901e-01,6.909335260524718941e-03,6.909335260524718691e+00,1.620925193864630387e+02,5.979813003311532427e+00,-1.620925193864630387e+02,-2.627592821976887372e-01,1.676963782815021009e+00
