phase,time_s,displacement_m,displacement_mm,force_n,position_mm_raw,force_n_raw,velocity_m_s,cycle_energy_j
0.364,0.182364,0.000110866183096,0.110866183096,20.4777537574,-1.44868500811,-20.4777537574,-0.0202649126014,-0.00476834965615
0.366,0.183366,0.000139113278653,0.139113278653,20.9784612816,-1.47693210367,-20.9784612816,-0.0241165890624,-0.00418229667555
0.368,0.184368,0.000171879538598,0.171879538598,21.6965244778,-1.50969836361,-21.6965244778,-0.0283002897966,-0.00348232266177
0.37,0.18537,0.000209497940318,0.209497940318,22.6558416111,-1.54731676533,-22.6558416111,-0.0328130377814,-0.0026469139459
0.372,0.186372,0.000252305160658,0.252305160658,23.9356496517,-1.59012398567,-23.9356496517,-0.0376575291366,-0.00164801199224
0.374,0.187374,0.000300628818748,0.300628818748,25.6184772645,-1.63844764376,-25.6184772645,-0.0428342117957,-0.000448370779578
0.376,0.188376,0.000354776746134,0.354776746134,27.7246822172,-1.69259557115,-27.7246822172,-0.0483346195958,0.000998884074281
0.378,0.189378,0.000415035122868,0.415035122868,30.2716202409,-1.75285394788,-30.2716202409,-0.0541416343756,0.00275011599285
0.38,0.19038,0.000481674916508,0.481674916508,33.3056940814,-1.81949374152,-33.3056940814,-0.0602361323307,0.00487328557292
0.382,0.191382,0.00055495812124,0.55495812124,36.8619697735,-1.89277694625,-36.8619697735,-0.0666028887915,0.00745016660832
0.384,0.192384,0.000635149809299,0.635149809299,41.004417975,-1.97296863431,-41.004417975,-0.0732347088801,0.0105793609964
0.386,0.193386,0.000722524568599,0.722524568599,45.8034596516,-2.06034339361,-45.8034596516,-0.0801330120837,0.0143802802411
0.388,0.194388,0.000817346559202,0.817346559202,51.2958317317,-2.15516538422,-51.2958317317,-0.0872994019439,0.0189939431134
0.39,0.19539,0.000919851339274,0.919851339274,57.5696809013,-2.25767016429,-57.5696809013,-0.0947239481041,0.0245854227868
0.392,0.196392,0.00103024401267,1.03024401267,64.6720813306,-2.36806283768,-64.6720813306,-0.102382950477,0.031346490521
0.394,0.197394,0.00114871119842,1.14871119842,72.6552183158,-2.48653002343,-72.6552183158,-0.110250154953,0.0394967393556
0.396,0.198396,0.00127542633703,1.27542633703,81.6272319773,-2.61324516204,-81.6272319773,-0.118305146518,0.0492899155331
0.398,0.199398,0.00141053923129,1.41053923129,91.7291927698,-2.74835805631,-91.7291927698,-0.126530060975,0.0610221282488
0.4,0.2004,0.00155415859435,1.55415859435,103.097457039,-2.89197741937,-103.097457039,-0.134899180074,0.0750362898656
0.402,0.201402,0.00170632303818,1.70632303818,115.807878254,-3.0441418632,-115.807878254,-0.143367982654,0.0917176047518
0.404,0.202404,0.00186700755767,1.86700755767,129.801679739,-3.20482638269,-129.801679739,-0.151877073445,0.111479493325
0.406,0.203406,0.00203616643197,2.03616643197,145.026734981,-3.37398525698,-145.026734981,-0.160373896627,0.134755819109
0.408,0.204408,0.00221374558438,2.21374558438,161.511706525,-3.55156440939,-161.511706525,-0.168828735787,0.162007121878
0.41,0.20541,0.00239966061242,2.39966061242,179.414967176,-3.73747943744,-179.414967176,-0.177222994213,0.193735210447
0.412,0.206412,0.00259378744762,2.59378744762,198.89084798,-3.93160627264,-198.89084798,-0.185530134053,0.230493824376
0.414,0.207414,0.00279597451822,2.79597451822,219.97182502,-4.13379334323,-219.97182502,-0.19371698873,0.272879535222
0.416,0.208416,0.00300603901092,3.00603901092,242.648436408,-4.34385783593,-242.648436408,-0.201751372276,0.321512995109
0.418,0.209418,0.00322373541986,3.22373541986,266.720850234,-4.56155424487,-266.720850234,-0.209593787522,0.377001346621
0.42,0.21042,0.00344874662946,3.44874662946,291.792154087,-4.78656545448,-291.792154087,-0.217188338037,0.439881344946
0.422,0.211422,0.00368072314359,3.68072314359,317.360569093,-5.01854196861,-317.360569093,-0.224477967741,0.510578827979
